acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,lacc_x,lacc_y,lacc_z,activity
-0.4200678,-0.42276382,-0.7232135,0.007995606,0.19343567,0.05857849,-3.9333649,-7.4420013,-0.8680115,1
-0.44347548,-1.0528622,0.5294881,0.22509766,0.21026611,-0.2527008,-4.1656036,-8.543335,-1.8328705,1
0.6766026,1.0363703,0.8029584,-0.27877808,-0.72439575,-0.2906189,-5.4752197,-11.131454,0.9467926,1
0.40301895,1.1009064,0.6524143,-0.04270935,-0.118255615,0.21601868,-4.555847,-7.939987,-0.11383057,1
-1.159323,-1.271718,0.3204059,-0.16139221,-0.0664978,0.072631836,-2.5040283,-5.931259,-0.9111023,1
0.022943974,0.54635715,-0.62818474,0.07531738,-0.07118225,0.060928345,-4.522339,-7.5976257,-1.0739136,1
0.7615261,0.93744373,-0.42644036,0.026306152,0.11972046,-0.016845703,-5.669159,-11.334961,-1.0451813,1
-0.7197757,-1.7693729,-0.38486063,-0.09150696,-0.12763977,-0.14447021,-4.6683807,-7.8226776,-2.673233,1
0.20049596,0.9138632,0.58808094,-0.082977295,-0.36305237,0.0662384,-3.0594788,-5.828308,-0.80815125,1
-0.4016602,0.34371567,0.28566647,-0.08277893,0.111190796,0.16041565,-3.6269073,-7.2696075,-0.71717834,1
-0.7751174,-1.304204,-0.56280005,0.04144287,0.008926392,0.02746582,-4.261368,-8.677399,-1.9334259,1
-0.3491702,-0.43362427,-0.44827038,0.22529602,0.5905609,-0.018341064,-5.918152,-10.79866,1.4639435,1
-0.18029118,-1.0001621,0.55821866,0.18354797,0.25286865,-0.12826538,-4.3906555,-8.461929,0.50865173,1
-0.24403548,-0.9054146,0.4059648,-0.19760132,-0.7276001,-0.2422638,-2.7266846,-6.393341,-1.1289825,1
0.3154378,1.2286406,0.23903313,-0.06338501,0.087127686,0.34407043,-4.507965,-7.9136505,-1.5599365,1
-1.2100422,-0.86926174,0.24271089,0.013748169,0.067733765,0.16616821,-5.657181,-10.722046,-1.5551453,1
0.5061104,0.7056656,-0.58048475,0.090652466,0.19429016,-0.08842468,-4.9676514,-8.18898,-1.8400574,1
0.25149822,0.69727325,-0.4237883,0.23936462,0.3314972,-0.18685913,-2.9206085,-5.2225647,-0.6621094,1
-0.56428933,-1.3792448,-0.54094666,-0.17544556,-0.3304596,-0.15106201,-4.424179,-7.7149353,-0.28860474,1
0.6899364,0.79915905,0.780035,-0.21592712,-0.52264404,0.23008728,-4.0746155,-8.36377,-3.3747406,1
-0.20014238,-0.15389252,0.2123959,-0.02418518,0.2354126,0.06454468,-5.946884,-10.571213,1.1239624,1
0.5254209,1.2406597,0.40259206,0.10470581,-0.06286621,0.038970947,-4.115326,-8.801895,0.13995361,1
-0.17107391,-0.90963364,-1.2022514,0.16819763,0.1857605,-0.031967163,-2.9517365,-6.0916595,-0.8536377,1
-0.23392892,-0.8212404,-1.2403904,0.14349365,0.18746948,-0.21818542,-4.321228,-7.4467773,-1.2726288,1
-0.10287857,-0.22159195,0.64523447,-0.2593994,-0.536911,-0.08673096,-5.523117,-11.267929,-1.4761353,1
-0.008172274,1.232543,0.24380249,-0.054641724,0.16722107,0.20004272,-4.8096313,-8.095612,-2.3715668,1
-1.2070098,-1.0912981,-0.05930379,0.07978821,0.005950928,0.0713501,-2.8799133,-5.665497,-0.67167664,1
0.8636298,0.71320343,-0.41055048,0.01651001,0.24861145,0.023849487,-3.7633667,-7.5257874,-1.0619354,1
0.16331887,0.7738142,-0.19987619,0.17182922,0.3174286,0.06048584,-4.6755676,-8.672623,-1.9310303,1
-0.3198948,-1.4779329,0.02609545,-0.2306366,-0.23458862,-0.26335144,-5.9875793,-10.79866,1.1502991,1
0.3834858,0.9506111,0.17931682,-0.01991272,-0.09034729,0.11503601,-4.440933,-8.287155,-0.3101654,1
-0.64830184,-0.19007015,-0.04674083,0.081710815,-0.11463928,0.15359497,-2.8559723,-6.0749054,-1.1146088,1
0.58746505,1.4785624,0.13813305,0.12644958,0.13101196,-0.034744263,-4.472061,-7.3198853,-1.763443,1
-0.42738533,-1.0477219,-0.5831546,0.112594604,0.14656067,-0.08906555,-5.9396973,-11.275116,-1.1385498,1
-0.30766582,-1.0346603,-0.6200883,0.031219482,-0.12571716,-0.18452454,-4.3715057,-8.162643,-3.0395508,1
0.063148975,0.08045864,0.8750864,-0.18525696,-0.54629517,-0.009597778,-3.1049652,-6.084488,-0.8344879,1
0.23039436,0.6658573,-0.029942632,-0.106414795,0.28866577,0.34918213,-3.7585907,-7.169052,-1.2965698,1
-1.3557935,-0.981946,-0.23457515,0.15435791,0.30976868,-0.068618774,-4.428955,-8.095612,-2.2686157,1
1.0112181,1.1922312,-0.004028916,0.07104492,0.018096924,0.09649658,-5.973221,-11.842545,-0.5711212,1
0.46710634,0.25361538,-0.21988702,0.28857422,0.20962524,-0.15127563,-4.4816284,-8.720505,-0.90631104,1
-0.7642603,-1.4064322,0.075501144,-0.30967712,-0.36369324,-0.30319214,-3.3563538,-5.8067627,-0.3580475,1
0.5618923,1.224781,0.21510082,-0.053375244,0.026824951,0.26715088,-4.0315247,-6.9248505,-0.9254761,1
-0.58670163,0.524662,-0.37486833,-0.026519775,0.07070923,0.064331055,-5.6595764,-9.247223,-1.8544159,1
0.6890967,1.2655306,-0.20190734,0.06188965,0.04109192,0.067733765,-4.7976685,-8.476288,-3.0539093,1
-0.63016653,-1.467886,-0.5260985,0.21359253,0.11439514,-0.05796814,-3.2486115,-6.6519165,0.41288757,1
0.16100669,0.48548794,1.0539877,0.04335022,-0.029846191,-0.22201538,-3.0068054,-6.817108,-0.76026917,1
0.3794992,0.12961102,0.15634078,-0.17779541,-0.4060974,-0.07118225,-4.460083,-8.294327,-1.8520203,1
0.12219691,0.22892952,0.20457065,-0.36953735,0.025543213,0.42523193,-5.6883087,-11.86409,-0.38438416,1
-0.81264615,-1.0484581,-0.42880803,0.20144653,-0.001296997,8.39E-04,-3.9764557,-8.572052,-0.6046448,1
0.8536327,1.305687,0.36552095,0.1560669,0.3244629,-0.023239136,-3.6269073,-6.0006866,-0.9972992,1
-0.34971333,-0.26401424,-0.5956669,0.227005,0.14230347,-0.16534424,-4.491211,-7.2289124,-0.92308044,1
-0.45780158,-0.9415903,0.36737275,-0.3473816,-0.655365,-0.29551697,-5.503952,-9.960693,-1.8089294,1
0.50392604,1.1600294,0.32991886,-9.61E-04,0.15039062,0.29974365,-4.788086,-8.148285,-3.190384,1
-1.080909,-1.2959146,0.18291223,-0.08894348,-0.21711731,0.13484192,-3.2749481,-6.4938965,-0.094680786,1
0.8565841,0.83566666,-0.351884,0.09236145,0.16871643,-0.040924072,-3.1528473,-6.7979584,-1.2893829,1
0.362597,0.61036396,-0.31945032,0.14434814,0.20387268,0.038757324,-4.4313507,-8.710922,-1.2726288,1
0.47864962,0.96751595,0.7403456,-0.12709045,-0.19708252,-0.17088318,-5.7457733,-11.940704,0.88934326,1
-0.18521428,-0.6405544,-0.21551996,-0.17459106,-0.33473206,0.05239868,-4.649231,-8.548111,0.1806488,1
-0.57009745,-0.41582108,-0.12885898,-0.15158081,-0.004699707,0.06538391,-2.8009033,-5.8498535,-0.60943604,1
-0.30809307,-0.50521564,-0.13412601,0.13049316,-0.04071045,0.032577515,-4.227844,-7.511429,-0.4298706,1
0.94015646,1.2310925,-0.02176553,0.24873352,0.4473877,-0.021957397,-6.045044,-9.639877,-2.3907166,1
-0.591733,-1.1591883,-0.6996481,0.08554077,0.027679443,-0.10760498,-5.360306,-8.105194,-2.8815308,1
-0.09527874,0.25645924,0.3587985,-0.32310486,-0.6519623,-0.067337036,-3.009201,-6.1850433,0.26445007,1
0.21297002,0.47368717,0.008488238,-0.18951416,0.050476074,0.28419495,-3.8878632,-7.655075,0.1591034,1
-0.96329594,-1.010189,0.3693154,0.05996704,-0.16236877,-0.12997437,-4.13208,-7.8346405,-2.1297455,1
0.9096885,1.0644703,0.056712866,-0.02758789,0.059432983,-0.09503174,-5.5566254,-11.591141,0.39134216,1
-0.1766243,0.12036419,-0.4544379,0.17375183,0.118652344,0.06411743,-4.519943,-8.449951,-0.41549683,1
0.7813797,0.836812,0.7981723,-0.31393433,-0.48406982,-0.12124634,-3.076233,-6.6471252,-1.1888275,1
-0.7508583,-1.2688646,-0.002765477,-0.005432129,-0.030700684,0.14826965,-4.1656036,-7.6574707,-1.1864319,1
-0.2995236,0.49786186,-0.49242812,-0.057632446,-0.018981934,0.040893555,-5.1137085,-9.690155,-1.3540344,1
0.07429838,0.27932644,-0.20113069,0.13816833,0.07987976,-0.039215088,-5.4848022,-8.782745,-1.921463,1
0.61770725,1.0581064,0.021705866,0.15797424,0.19747925,0.032592773,-3.1600342,-5.7899933,-0.24551392,1
-0.72498226,-1.3304863,-0.7557384,-0.1439209,-0.050079346,-0.20497131,-3.8136444,-7.3629913,-0.34846497,1
0.18756485,0.5403204,0.65648067,-0.33416748,-0.6029663,0.075408936,-4.266159,-8.167435,-2.1584778,1
-0.1489644,0.14479828,0.36056447,0.03100586,0.22283936,0.10992432,-5.729019,-11.44989,0.7792053,1
-0.6457732,-1.0830536,-0.41801077,0.21975708,-0.014083862,0.033432007,-5.0107574,-8.856964,-0.053985596,1
0.88314915,1.2713127,0.25086403,0.09576416,0.36366272,0.018310547,-2.6404877,-5.6439514,-1.1864319,1
-0.2877431,-0.3754263,-0.7787554,0.18014526,0.10139465,-0.09333801,-4.5845795,-7.607193,-0.5376129,1
0.5254333,1.2787848,0.9152028,-0.2574768,-0.57164,-0.24055481,-5.4105835,-10.106735,-2.0555267,1
-1.338141,-1.4867048,0.060883045,-0.20826721,-0.08352661,0.22581482,-4.7234497,-8.038147,-2.4098816,1
0.22166634,0.9423742,-0.85995626,-0.01864624,-0.079071045,0.15338135,-3.5814056,-5.8450623,-0.118621826,1
0.59248304,0.67612743,-0.38659155,0.21998596,0.22901917,-0.004272461,-4.1847534,-7.334259,-0.6070404,1
0.5686264,0.48571873,-0.2090475,0.2606659,0.53793335,-0.10696411,-4.452896,-8.629517,-1.471344,1
-0.773437,-1.8399096,-0.18123698,-0.13156128,-0.23905945,-0.12528992,-5.681122,-10.832184,1.3418427,1
0.42248368,1.141449,0.7105342,-0.10534668,-0.25610352,0.018096924,-4.0434875,-8.1866,0.044189453,1
-0.78532386,-0.35889244,0.25858945,-0.10386658,0.02128601,0.16105652,-2.9014587,-6.525009,-1.332489,1
-0.3370242,-0.7368393,-0.14924014,0.006286621,-0.023666382,0.08988953,-4.321228,-7.789154,-1.2558746,1
0.8916359,1.2359133,0.04285896,0.22509766,0.4691162,-0.13764954,-6.1503906,-10.829788,-1.1409454,1
-0.13998723,-0.3099785,0.71467775,0.23872375,0.23667908,-0.17301941,-4.017151,-8.114761,-3.2167206,1
0.37881994,0.6345339,0.21697211,-0.15286255,-0.66004944,-0.11357117,-2.8296356,-5.476349,-0.7722473,1
-1.4134781,-1.2382536,-0.124478936,-0.1724701,0.22433472,0.2724762,-4.175171,-7.365387,-0.79618835,1
0.5643718,1.1289959,-0.31333846,0.075531006,0.046218872,0.08883667,-4.7737274,-8.945557,-1.471344,1
0.86277485,0.8767457,0.03143549,0.09555054,0.28823853,-0.035812378,-5.45607,-9.864929,0.4942932,1
0.14573622,-0.14169931,-0.4600938,0.21592712,0.29377747,-0.17919922,-3.902237,-8.464325,0.6977997,1
-0.39565063,-1.4677496,0.012048721,-0.32862854,-0.6434326,-0.1425476,-2.7147064,-5.9719543,-0.59506226,1
0.1943419,1.0101404,0.649172,-0.017150879,-0.15022278,0.21516418,-5.0586395,-7.6909943,-1.27742,1
-1.1273775,-0.9082403,-0.020776272,-0.026947021,-0.03793335,0.064956665,-6.4448853,-10.743607,-1.2175598,1
-0.27724504,0.0423584,-0.2886775,0.14413452,0.21452332,-0.006622315,-4.258972,-8.299118,-2.3141022,1
-0.44664097,-1.4143476,-0.42749804,0.16564941,0.29890442,-0.06776428,-3.2294617,-6.0796967,-0.43945312,1
0.06800175,0.35387707,0.8969812,-0.05784607,-0.1823883,-0.13722229,-4.1224976,-6.5058594,-1.5671082,1
0.25826788,0.14141178,-0.19182771,-0.19888306,-0.4485016,0.018096924,-5.262146,-8.466721,-1.7754059,1
-1.00934,-0.9419279,-0.30692732,-0.1013031,0.2345581,0.243927,-5.238205,-9.453125,0.9970703,1
-0.821857,-0.95468235,-0.30340213,0.17822266,0.1103363,0.17318726,-3.6963348,-8.179413,0.9037018,1
1.204442,1.0399218,0.4301077,0.10897827,0.42375183,-0.12954712,-3.2653809,-6.489105,-1.1337585,1
0.028312206,-0.509284,-1.0513685,0.27516174,0.0826416,-0.18281555,-4.689926,-8.224899,-1.8568115,1
-0.41834974,-0.90829754,0.6446784,-0.32203674,-0.6800842,-0.20199585,-5.997162,-10.659805,-0.7339325,1
0.16855502,1.4168129,0.3831436,-0.065719604,0.002746582,0.30444336,-4.522339,-8.208145,-1.6557007,1
-1.214355,-1.1692772,0.1383422,0.049331665,0.15252686,0.12866211,-3.148056,-5.3949585,-0.827301,1
0.63771915,0.98994637,-0.23380685,0.05784607,0.043014526,-0.06755066,-4.443329,-7.7077484,-0.5088806,1
-0.32317734,-1.4663048,-0.62105453,0.2184906,0.28205872,-0.030700684,-4.5678253,-8.461929,-2.6277466,1
0.5650077,0.8947954,1.113445,-0.10258484,-0.10484314,-0.24822998,-5.542267,-9.742828,0.5828705,1
-0.43829203,-0.25507545,-0.07199967,-0.03312683,-0.09269714,0.07795715,-3.4976196,-8.177017,1.0545349,1
-0.81948185,-0.43815327,-0.11072624,-0.115371704,-0.088012695,0.25202942,-3.167221,-6.333481,-1.0020905,1
-0.3807516,-0.6060524,-0.14584297,-0.0103302,-0.16130066,0.05218506,-4.6683807,-8.279968,-2.2542572,1
1.0866718,1.2756042,-0.07951754,0.15350342,0.38389587,-0.08416748,-6.6866913,-11.428345,0.79356384,1
-0.46334648,-1.0232849,-0.68469703,0.20335388,0.1295166,-0.23587036,-4.4265594,-7.6957855,-1.7035828,1
-0.023179054,0.32573795,0.7052724,-0.2973175,-0.5228424,-0.11528015,-2.9780731,-5.991104,-1.0355988,1
0.11334729,0.6811781,-0.09904933,-0.1177063,0.09010315,0.37261963,-3.605362,-7.6359253,-0.59028625,1
-1.0139754,-1.0814953,-0.07178283,0.17694092,0.053237915,0.14401245,-4.618103,-8.617554,-1.8113251,1
1.1311836,1.1272068,0.1501311,0.00479126,0.32063293,-0.07543945,-5.7457733,-9.584808,0.968338,1
-0.27224493,-1.5175323,0.15491223,0.22467041,0.11972046,-0.13018799,-3.8878632,-8.088425,0.68104553,1
0.7731619,1.1712036,0.3584093,-0.27345276,-0.52433777,-0.19303894,-3.171997,-6.307144,-1.0978546,1
-1.0279226,-0.65700626,0.15997279,-0.06124878,-0.18580627,0.23626709,-4.634857,-8.136307,-1.368393,1
-0.9445691,-0.643384,0.20995283,-0.042922974,0.003814697,0.08882141,-6.191086,-10.473053,-1.9693451,1
0.23158121,0.037981987,-0.12420046,0.13327026,0.22219849,-0.027496338,-3.9477234,-7.8490143,-2.2303162,1
0.73616743,1.2983227,-0.69083625,0.2306366,0.301239,-0.1105957,-3.4257965,-5.1579285,-1.0667267,1
-0.13561201,-1.1551132,-0.42105627,-0.045700073,-0.14553833,-0.15148926,-4.0746155,-7.3582,-0.106658936,1
0.3476367,-0.020071983,0.18106604,-0.17886353,-0.26675415,0.04386902,-4.903015,-8.493057,-1.2151642,1
0.5240488,0.55017185,-0.07019019,-0.2137909,0.0990448,0.21430969,-5.424942,-9.666214,-0.6621094,1
-0.21806169,-1.1495695,0.12096962,0.11280823,-0.17919922,0.045578003,-3.1959534,-6.8099213,1.2891693,1
-0.45257497,0.6615238,-1.0583649,0.22529602,0.30187988,-0.12295532,-3.2941132,-7.487488,-1.19841,1
-0.58569574,-1.1530256,-0.5846963,0.10726929,0.02406311,-0.17366028,-4.096161,-8.421219,-1.4043121,1
1.1978531,0.86079407,0.15566254,-0.56895447,-1.1600952,-0.0664978,-5.503952,-10.911194,2.1510773,1
1.0869923,0.83685493,0.23856819,-0.03036499,-0.20454407,0.09223938,-4.091385,-7.971115,-1.4426117,1
-0.40814805,-0.5459213,0.22880882,-0.07659912,-0.18431091,0.12823486,-2.7027435,-5.943222,-2.0387726,1
-0.4287567,-0.06842995,0.030825198,0.00138855,-0.02217102,-0.019195557,-4.472061,-7.3725586,-1.1672821,1
1.1202927,1.0691347,-0.2774014,0.08319092,0.13825989,-0.100997925,-4.8575287,-8.579239,-1.9310303,1
-0.6403632,-1.0928268,-0.73462826,-0.4106598,-0.6717682,-0.1293335,-4.9078064,-8.552902,-0.7219696,1
-0.2669611,0.2829075,0.6207746,-0.6725006,-1.8838348,-0.23501587,-3.823227,-7.2337036,0.62597656,1
0.44194603,0.7632389,0.28672683,-0.13816833,-0.14637756,-0.023880005,-3.0355377,-7.370163,-1.1409454,1
-0.90656114,-0.9823904,0.04886186,-0.054229736,-0.29403687,0.13931274,-4.44812,-8.698959,-1.0834808,1
0.60675,1.2008915,-0.5076647,0.038024902,0.22645569,0.15892029,-6.3155975,-10.154633,1.4663391,1
-0.18507576,-1.5526199,0.089494646,-0.038238525,0.039398193,-0.030059814,-3.4736786,-8.397278,-0.5711212,1
0.6074605,1.1699619,0.94210345,-0.5666046,-0.8025818,-0.27186584,-3.124115,-5.8259125,-1.3588257,1
-0.66215014,-0.6834383,0.26644254,-0.0642395,-0.28955078,0.18086243,-4.6635895,-7.238495,-2.0315857,1
-0.3915441,0.070739746,-0.12033969,-0.08958435,-0.2863617,0.054733276,-4.8455505,-8.390106,-1.1792603,1
-0.015102387,-0.10526848,-0.13114285,0.027801514,-0.034957886,-0.15255737,-4.958084,-8.691772,-0.8991394,1
0.7921257,1.2416334,0.055805027,0.09043884,0.19598389,-0.001937866,-3.8495636,-7.0397644,0.5493622,1
-0.6310725,-1.0875559,-0.6670183,-0.085754395,-0.070114136,-0.12763977,-3.2605896,-7.741272,-0.47535706,1
0.103767395,0.28336716,0.7461359,-0.24533081,-0.77233887,-0.101638794,-4.721054,-8.3446045,-1.2438965,1
0.06352544,0.74019814,0.078029275,-0.11898804,0.003387451,0.24499512,-6.2006683,-10.745987,1.3969116,1
-0.8932276,-0.9907322,0.08293271,0.00692749,-0.08566284,0.17575073,-3.8423767,-8.050125,-1.5024719,1
0.8569565,1.139431,0.066790044,0.11729431,0.4094696,-0.17088318,-3.0020142,-5.3949585,-1.447403,1
0.08378267,-1.5336533,0.1819222,0.21699524,0.26586914,-0.088638306,-4.531906,-7.0589294,-1.1912231,1
0.314147,1.1796417,1.0138187,-0.3465271,-0.6762543,-0.11463928,-4.977234,-10.042099,-2.4457855,1
0.052160263,1.2589855,0.7396338,-0.00201416,-0.032836914,0.22581482,-5.1879272,-9.010193,-0.9589844,1
-0.9235859,-0.8632164,-0.12434852,0.022476196,0.037902832,0.02470398,-3.2845306,-5.943222,0.28359985,1
0.17727041,0.28506184,-0.07207835,0.23446655,0.36686707,0.007873535,-3.5478973,-8.193771,-0.018066406,1
0.82678366,0.9681206,-0.43905312,0.25726318,0.4821167,-0.047531128,-4.0027924,-8.478683,-0.96617126,1
-0.5945568,-1.57092,-0.3250879,-0.14157104,-0.15426636,-0.24630737,-5.9828033,-10.870499,1.3298645,1
0.20970201,0.8949013,0.49213946,-0.26449585,-0.59976196,0.08201599,-3.665207,-7.8657684,-1.4904938,1
-0.39613914,0.12445545,0.040246725,-0.04058838,0.22454834,0.20344543,-2.6811981,-6.173065,-1.4091034,1
-0.87484264,-0.86602783,0.14189392,0.09150696,0.071136475,0.17979431,-4.38826,-7.1379395,-1.6245728,1
1.1358738,1.1424971,0.10026568,0.17907715,0.4346161,-0.19729614,-4.6947174,-8.220108,-1.763443,1
-0.080019474,-0.8404064,0.6155503,0.12516785,-0.041778564,-0.16130066,-4.953293,-9.323837,-0.69563293,1
0.57151556,0.9238405,0.44821846,-0.35377502,-0.62106323,-0.08097839,-3.5718384,-7.6287384,0.8773651,1
0.17975616,1.0646782,0.27151954,-0.025039673,0.039611816,0.2611847,-3.2749481,-7.643112,-0.5471802,1
-1.21785,-1.1971817,0.21120256,0.010971069,0.036621094,0.11608887,-3.8854828,-8.8545685,-1.1912231,1
0.4602027,0.97533417,-0.34703058,0.071258545,0.050476074,-0.058395386,-6.116867,-11.016541,1.0449524,1
0.4173379,0.32448912,-0.6739745,0.23893738,0.32147217,-0.08566284,-3.4018402,-8.593613,-1.3444519,1
-0.37485123,-1.6607838,-0.22276032,-0.23382568,-0.24119568,-0.30873108,-2.7458344,-5.40213,-1.6652832,1
0.5032258,0.9890299,0.4480797,-0.17204285,-0.291687,0.13847351,-4.5007935,-7.3677826,-0.90631104,1
-0.887135,-0.5857754,0.029218197,0.1013031,0.19067383,0.22390747,-4.7066803,-8.296722,-2.060318,1
-0.17723656,-0.23673248,0.23976833,0.077438354,0.13272095,0.08328247,-4.8838654,-8.8785095,-1.0451813,1
-0.39498997,-0.9831133,-0.9825605,0.24980164,0.37857056,-0.079055786,-3.8687134,-7.3366547,0.42964172,1
-0.20760584,-0.13558292,0.57150555,0.08979797,-0.02558899,-0.23713684,-2.9708862,-7.3486176,-0.9111023,1
0.606843,0.8073292,0.0801608,-0.33076477,-0.5825043,-0.11868286,-3.998001,-8.349396,-1.708374,1
-1.1326795,-1.1142464,0.20423692,-0.03100586,0.19364929,0.22369385,-6.5957184,-11.095551,1.8278656,1
-0.97682476,-1.1029997,0.15545207,0.16203308,0.027038574,0.24713135,-3.6077423,-8.282364,-0.9015198,1
0.80291843,1.1398659,-0.2788387,0.13156128,0.3095398,0.02192688,-2.8631592,-6.1587067,-0.7363281,1
0.3329239,0.37468052,-0.8960755,0.2278595,0.2518158,-0.19346619,-4.3355865,-7.310318,-0.83688354,1
-0.6850662,-1.383791,-0.08644813,-0.39915466,-0.58421326,-0.12828064,-4.989197,-8.868942,-2.1249695,1
0.6099944,1.0983639,0.570855,-0.006286621,-0.0660553,0.15359497,-4.8814697,-9.0125885,-0.81533813,1
-0.6546056,-0.45951748,-0.14569503,0.08744812,0.11843872,0.111831665,-3.65802,-6.6566925,1.2101593,1
-0.006525993,-0.27941418,-0.016774595,0.08404541,0.04940796,0.026397705,-3.076233,-7.5856476,0.015457153,1
0.7876835,1.406373,-0.19085383,0.12623596,0.24649048,-0.08352661,-4.261368,-9.043716,-1.1361542,1
0.4378929,0.31338024,0.7341703,0.032058716,-0.024307251,-0.21348572,-5.5302887,-9.915207,1.1718445,1
0.45702076,0.38634205,-0.17276758,-0.33140564,-0.7563629,0.011703491,-3.8926544,-8.809082,-1.1816559,1
-1.332928,-0.7830391,-0.076450616,0.035476685,0.24606323,0.21411133,-2.7865448,-5.5457916,-1.7825928,1
-1.1721044,-0.7879448,-0.03235227,0.16926575,0.06410217,0.09436035,-4.4265594,-7.272003,-1.0068665,1
0.90814686,1.0245352,-0.104053855,0.16693115,0.43354797,-0.106536865,-5.286087,-8.651062,-1.7347107,1
0.16117954,-0.31262016,-0.7966195,0.16500854,0.13697815,-0.058181763,-4.910202,-8.964706,-0.54478455,1
-0.36065626,-1.0914211,0.523847,-0.38871765,-0.7282257,-0.19708252,-3.4018402,-6.5130463,0.647522,1
0.6059232,1.2713861,0.4985752,-0.08894348,-0.034317017,0.29058838,-3.6795807,-8.200958,0.19502258,1
-0.99133277,-1.1898661,0.10272613,0.009475708,0.09159851,-0.003204346,-3.9908142,-8.993439,-0.61901855,1
0.22734594,0.8073721,-0.57937235,0.19355774,0.35513306,0.025970459,-5.0155334,-10.092377,0.7983551,1
0.6976552,0.8117285,-0.5533275,0.24214172,0.2204895,-0.063934326,-3.3180542,-7.67424,-0.9901123,1
0.5350423,0.743371,0.71231025,-0.033554077,-0.12997437,-0.33706665,-3.0044098,-6.036606,-1.2965698,1
0.2465043,-0.20808792,0.2014345,-0.17970276,-0.3538971,0.03918457,-4.824005,-7.480301,-1.7203369,1
-1.4791193,-0.6638746,-0.27604455,-0.056991577,0.005950928,0.30827332,-4.891037,-10.757965,-3.1855927,1
-1.194706,-0.72384644,-0.32047278,0.05444336,0.10054016,0.11268616,-4.077011,-8.658249,-0.5663452,1
1.3568535,1.1485891,-0.007436276,0.10470581,0.3902893,-0.090774536,-3.1049652,-6.036606,0.9252472,1
0.23040724,-0.44908047,-0.9077103,0.30114746,0.16445923,-0.08885193,-3.878296,-8.021393,0.14234924,1
-0.23081732,-1.2887831,0.38404882,-0.21614075,-0.56588745,-0.1781311,-4.665985,-9.41243,-0.35565186,1
1.0507355,1.1141596,0.12911147,-0.10108948,0.06752014,0.20643616,-4.558243,-7.8178864,-1.0236359,1
-0.3059392,-1.0798597,0.2879775,-0.016937256,-0.003219605,0.13272095,-3.2079163,-8.323059,0.23092651,1
0.4818306,0.084181786,-1.070199,0.09576416,0.11013794,-0.011734009,-2.9014587,-6.3478394,-1.0739136,1
0.4423957,1.0648823,-1.6249269,0.13092041,0.25308228,-0.07841492,-4.13208,-7.511429,-1.7011871,1
-0.77410746,-1.2637148,-0.72112143,-0.14434814,-0.28678894,-0.31619263,-5.0442657,-11.490585,-2.388321,1
0.70654106,0.5194988,-0.5438155,-0.13156128,-0.37243652,0.10971069,-3.8304138,-8.708527,-0.5471802,1
-0.5261855,-0.99622154,-0.22176808,-0.1907959,-0.19218445,0.2888794,-3.6723938,-6.295166,0.7384949,1
-0.42477322,-0.9969387,-0.068030834,-0.011398315,-0.09312439,0.003814697,-3.7226715,-7.6766205,-0.11383057,1
1.1987352,1.2437706,-0.24727458,0.008422852,0.04472351,-0.057754517,-4.5007935,-9.153854,-0.38438416,1
-0.43369436,-0.14725876,-0.9352684,-0.15670776,-0.3304596,-0.029846191,-5.1807404,-9.453125,1.770401,1
-0.40883446,-1.2192106,0.29370612,-0.77775574,-1.6190033,-0.11804199,-2.9253998,-7.9567566,0.017852783,1
0.46842456,1.3345203,0.7644376,-0.1289978,-0.7199249,0.08030701,-3.3395996,-6.733307,-1.1098175,1
-0.42129707,-1.0388536,0.42900193,-0.22296143,-0.4293213,-0.18814087,-4.0387115,-7.286377,-1.902298,1
0.6230016,0.34474945,-0.3100987,-0.2312622,-0.27783203,0.015960693,-5.025116,-12.223221,-1.4593811,1
-0.8691659,-1.2637787,-0.2598058,-0.20762634,-0.32173157,0.06283569,-3.981247,-8.70134,-0.24551392,1
0.5127697,0.57799244,1.040621,-0.34674072,-0.5403137,-0.11656189,-3.4976196,-5.900131,0.21177673,1
0.7066541,0.13870811,-0.052797496,-0.57748413,-0.9417114,-0.028564453,-4.3307953,-7.805908,0.28120422,1
-0.93378353,-0.9671831,0.06834328,-0.2657776,-0.5748291,-0.029632568,-4.637253,-9.4627075,-0.5352173,1
-0.7469106,-1.0012655,0.17671305,-0.07041931,-0.47213745,-0.07862854,-5.2573547,-8.82106,-2.2279205,1
1.1168766,1.4324837,0.49733698,-0.05570984,0.2795105,-0.10803223,-2.8966675,-6.364609,-0.3101654,1
0.059044838,-0.14073849,-0.89666915,-0.007781982,0.050689697,-0.04901123,-2.8679352,-7.351013,-0.5567627,1
-0.43502283,-1.0696287,0.85949814,-0.42941284,-0.77978516,-0.001724243,-5.1184845,-8.358978,-1.5910645,1
0.5405779,1.6061687,0.62934834,0.04272461,0.001251221,0.08137512,-5.1615906,-11.751556,0.87257385,1
-1.1032763,-1.1498518,0.34456778,-0.06359863,-0.017059326,-0.07650757,-3.6149292,-7.8490143,-0.45620728,1
0.3554206,0.61487675,-0.48738113,-0.017791748,0.064956665,0.12142944,-3.3348083,-6.0246277,-0.20002747,1
-0.5493245,-1.505291,-0.32733792,0.23809814,0.37005615,0.12654114,-4.0387115,-7.9088593,0.017852783,1
